2024-09-16 23:40:44 INFO     A new study created in RDB with name: xgboost-study1
2024-09-16 23:40:44 INFO     START OPTUNA OPTIMIZATION...
2024-09-17 04:06:55 INFO     Trial 61 finished with value: 0.9146759721321396 and parameters: {'clf__max_delta_step': 21.260984512450744, 'clf__max_depth': 8, 'clf__reg_lambda': 3.0150389047810418, 'clf__gamma': 14.028934634667017, 'clf__min_child_weight': 6.912271178329008, 'clf__reg_alpha': 7.68280300074268, 'clf__learning_rate': 0.10562521713195595, 'clf__grow_policy': 'lossguide'}. Best is trial 53 with value: 0.9218437041118142.
2024-09-17 04:11:04 INFO     Trial 62 finished with value: 0.9210969932838444 and parameters: {'clf__max_delta_step': 21.675101661241925, 'clf__max_depth': 8, 'clf__reg_lambda': 2.5109106502656644, 'clf__gamma': 17.664877716563865, 'clf__min_child_weight': 6.277061835633666, 'clf__reg_alpha': 7.355417819531409, 'clf__learning_rate': 0.11416955926075915, 'clf__grow_policy': 'lossguide'}. Best is trial 53 with value: 0.9218437041118142.
2024-09-17 04:15:23 INFO     Trial 63 finished with value: 0.9237990419383484 and parameters: {'clf__max_delta_step': 10.36936246538109, 'clf__max_depth': 9, 'clf__reg_lambda': 0.7010841591000947, 'clf__gamma': 17.909731286127286, 'clf__min_child_weight': 4.824462552394072, 'clf__reg_alpha': 5.354502316138483, 'clf__learning_rate': 0.12221576337694122, 'clf__grow_policy': 'lossguide'}. Best is trial 63 with value: 0.9237990419383484.
2024-09-17 04:22:49 INFO     Trial 64 finished with value: 0.9257702923320397 and parameters: {'clf__max_delta_step': 9.688957317728958, 'clf__max_depth': 10, 'clf__reg_lambda': 0.47276077575600084, 'clf__gamma': 17.706860261529886, 'clf__min_child_weight': 4.80200451996872, 'clf__reg_alpha': 5.772917633951921, 'clf__learning_rate': 0.036242193765207126, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 04:30:02 INFO     Trial 65 finished with value: 0.9255054404906766 and parameters: {'clf__max_delta_step': 9.961976205882259, 'clf__max_depth': 10, 'clf__reg_lambda': 0.7457170468330773, 'clf__gamma': 17.08240739632956, 'clf__min_child_weight': 5.3577711915200155, 'clf__reg_alpha': 5.752132451159803, 'clf__learning_rate': 0.03750053246636647, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 04:39:42 INFO     Trial 66 finished with value: 0.877740385399582 and parameters: {'clf__max_delta_step': 9.275578896739791, 'clf__max_depth': 10, 'clf__reg_lambda': 0.06978084889031488, 'clf__gamma': 20.712715047637772, 'clf__min_child_weight': 2.5263902175285375, 'clf__reg_alpha': 5.930400127584967, 'clf__learning_rate': 0.016312968556651094, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 04:47:25 INFO     Trial 67 finished with value: 0.9234408049918048 and parameters: {'clf__max_delta_step': 12.555380471071075, 'clf__max_depth': 11, 'clf__reg_lambda': 0.9937189812711316, 'clf__gamma': 17.589464791963206, 'clf__min_child_weight': 4.6836235157722825, 'clf__reg_alpha': 1.4755190902161397, 'clf__learning_rate': 0.03593818641631825, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 04:56:45 INFO     Trial 68 finished with value: 0.02818471974866428 and parameters: {'clf__max_delta_step': 9.777168981299782, 'clf__max_depth': 11, 'clf__reg_lambda': 1.4782559333281606, 'clf__gamma': 18.23919386517672, 'clf__min_child_weight': 5.198769356528615, 'clf__reg_alpha': 1.5561263427243108, 'clf__learning_rate': 0.007931008028519272, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 05:02:14 INFO     Trial 69 finished with value: 0.8996950289849803 and parameters: {'clf__max_delta_step': 5.22263453841539, 'clf__max_depth': 10, 'clf__reg_lambda': 1.1639823944378178, 'clf__gamma': 28.07884249525207, 'clf__min_child_weight': 8.355710937931345, 'clf__reg_alpha': 1.7574432294703142, 'clf__learning_rate': 0.03360770075944648, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 05:10:01 INFO     Trial 70 finished with value: 0.8132963557392912 and parameters: {'clf__max_delta_step': 12.878430056754658, 'clf__max_depth': 11, 'clf__reg_lambda': 6.649739790852226, 'clf__gamma': 21.944218592538093, 'clf__min_child_weight': 5.291387715316322, 'clf__reg_alpha': 4.040809609044864, 'clf__learning_rate': 0.02087920567514614, 'clf__grow_policy': 'lossguide'}. Best is trial 64 with value: 0.9257702923320397.
2024-09-17 05:16:56 INFO     Trial 71 finished with value: 0.925915457057644 and parameters: {'clf__max_delta_step': 36.2813700339442, 'clf__max_depth': 9, 'clf__reg_lambda': 6.658520344209665, 'clf__gamma': 18.08100545810205, 'clf__min_child_weight': 3.1577214565477587, 'clf__reg_alpha': 4.708976816925553, 'clf__learning_rate': 0.04269446122029079, 'clf__grow_policy': 'lossguide'}. Best is trial 71 with value: 0.925915457057644.
2024-09-17 05:24:46 INFO     Trial 72 finished with value: 0.924063794360287 and parameters: {'clf__max_delta_step': 34.676916074632764, 'clf__max_depth': 9, 'clf__reg_lambda': 6.244785829231083, 'clf__gamma': 16.8700318479462, 'clf__min_child_weight': 2.290109797881129, 'clf__reg_alpha': 4.703930258501962, 'clf__learning_rate': 0.03845055646043217, 'clf__grow_policy': 'lossguide'}. Best is trial 71 with value: 0.925915457057644.
2024-09-17 05:33:26 INFO     Trial 73 finished with value: 0.9282550154321259 and parameters: {'clf__max_delta_step': 32.62177387190376, 'clf__max_depth': 9, 'clf__reg_lambda': 1.1063730884626402, 'clf__gamma': 19.27334693070507, 'clf__min_child_weight': 2.1722098492182433, 'clf__reg_alpha': 4.753856787654953, 'clf__learning_rate': 0.03160618670392301, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 05:40:11 INFO     Trial 74 finished with value: 0.9123311343812284 and parameters: {'clf__max_delta_step': 33.13116109993721, 'clf__max_depth': 9, 'clf__reg_lambda': 6.722926543721657, 'clf__gamma': 19.78218927090506, 'clf__min_child_weight': 2.593129342479356, 'clf__reg_alpha': 0.5011182848449893, 'clf__learning_rate': 0.04083403640202551, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 05:47:10 INFO     Trial 75 finished with value: 0.7958222227865055 and parameters: {'clf__max_delta_step': 17.54881372388648, 'clf__max_depth': 10, 'clf__reg_lambda': 1.2683649100304388, 'clf__gamma': 24.86263777365706, 'clf__min_child_weight': 8.266162993125846, 'clf__reg_alpha': 4.745807063117168, 'clf__learning_rate': 0.01501632911175993, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 05:54:56 INFO     Trial 76 finished with value: 0.924498431547772 and parameters: {'clf__max_delta_step': 38.060152569193974, 'clf__max_depth': 11, 'clf__reg_lambda': 8.122879461832515, 'clf__gamma': 16.544824240010808, 'clf__min_child_weight': 4.627571467140071, 'clf__reg_alpha': 6.072788191639759, 'clf__learning_rate': 0.03405557980148549, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:03:53 INFO     Trial 77 finished with value: 0.8272329363073008 and parameters: {'clf__max_delta_step': 39.194888758132294, 'clf__max_depth': 12, 'clf__reg_lambda': 7.894183703860884, 'clf__gamma': 16.427261840696076, 'clf__min_child_weight': 4.549251057418414, 'clf__reg_alpha': 6.136044459365484, 'clf__learning_rate': 0.022424300800994296, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:10:01 INFO     Trial 78 finished with value: 0.9215615009672982 and parameters: {'clf__max_delta_step': 40.057262457323176, 'clf__max_depth': 9, 'clf__reg_lambda': 5.9048279769767555, 'clf__gamma': 19.064101087155628, 'clf__min_child_weight': 8.14986483808119, 'clf__reg_alpha': 2.641246009405669, 'clf__learning_rate': 0.034382459197654244, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:16:36 INFO     Trial 79 finished with value: 0.0 and parameters: {'clf__max_delta_step': 1.8003900827817088, 'clf__max_depth': 11, 'clf__reg_lambda': 4.046404998061815, 'clf__gamma': 22.44651187496809, 'clf__min_child_weight': 12.778603874069516, 'clf__reg_alpha': 4.178137258612109, 'clf__learning_rate': 0.001289923394429762, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:20:22 INFO     Trial 80 finished with value: 0.9046866263783512 and parameters: {'clf__max_delta_step': 6.477091121355463, 'clf__max_depth': 9, 'clf__reg_lambda': 8.975412582581773, 'clf__gamma': 20.761796770648353, 'clf__min_child_weight': 2.5041237349389243, 'clf__reg_alpha': 5.303215269264975, 'clf__learning_rate': 0.21317189983186766, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:26:09 INFO     Trial 81 finished with value: 0.9209590182702112 and parameters: {'clf__max_delta_step': 36.87571417970709, 'clf__max_depth': 10, 'clf__reg_lambda': 1.1741889179201652, 'clf__gamma': 14.426682847270294, 'clf__min_child_weight': 5.026108658204523, 'clf__reg_alpha': 3.3781746258299465, 'clf__learning_rate': 0.07107389528263577, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:38:13 INFO     Trial 82 finished with value: 0.14595008389479855 and parameters: {'clf__max_delta_step': 33.27553752537915, 'clf__max_depth': 11, 'clf__reg_lambda': 14.933868136821875, 'clf__gamma': 17.401267942454936, 'clf__min_child_weight': 1.0400141139206043, 'clf__reg_alpha': 6.600388817779809, 'clf__learning_rate': 0.010146392588307924, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:45:59 INFO     Trial 83 finished with value: 0.9191479083698519 and parameters: {'clf__max_delta_step': 43.127707517611846, 'clf__max_depth': 12, 'clf__reg_lambda': 1.966341361977061, 'clf__gamma': 15.349848495261188, 'clf__min_child_weight': 7.487023797750744, 'clf__reg_alpha': 4.747327906859105, 'clf__learning_rate': 0.03266153302277325, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:50:06 INFO     Trial 84 finished with value: 0.9200782735634616 and parameters: {'clf__max_delta_step': 10.769574817040173, 'clf__max_depth': 10, 'clf__reg_lambda': 3.603597775029501, 'clf__gamma': 18.427944657244403, 'clf__min_child_weight': 4.004053840478084, 'clf__reg_alpha': 2.149380224906049, 'clf__learning_rate': 0.1471141902223116, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 06:56:35 INFO     Trial 85 finished with value: 0.8711176948444882 and parameters: {'clf__max_delta_step': 30.626075528023165, 'clf__max_depth': 10, 'clf__reg_lambda': 5.705752095348315, 'clf__gamma': 25.012564720845983, 'clf__min_child_weight': 2.4126199693951405, 'clf__reg_alpha': 5.783439851208252, 'clf__learning_rate': 0.04103547033547271, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:04:16 INFO     Trial 86 finished with value: 0.0 and parameters: {'clf__max_delta_step': 23.50849708593114, 'clf__max_depth': 9, 'clf__reg_lambda': 0.8045858284927321, 'clf__gamma': 15.984554221254532, 'clf__min_child_weight': 9.185046170597778, 'clf__reg_alpha': 0.2611487899159619, 'clf__learning_rate': 0.00012402432497009546, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:12:41 INFO     Trial 87 finished with value: 0.0 and parameters: {'clf__max_delta_step': 17.276277453293062, 'clf__max_depth': 10, 'clf__reg_lambda': 1.8082126246892494, 'clf__gamma': 20.56955478637368, 'clf__min_child_weight': 5.534777713182588, 'clf__reg_alpha': 4.006001554088758, 'clf__learning_rate': 0.007367428322422617, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:16:54 INFO     Trial 88 finished with value: 0.8099754400187931 and parameters: {'clf__max_delta_step': 37.52812031941508, 'clf__max_depth': 9, 'clf__reg_lambda': 10.310880396226265, 'clf__gamma': 23.462899645710706, 'clf__min_child_weight': 7.374594639627748, 'clf__reg_alpha': 8.667870484912108, 'clf__learning_rate': 0.07761111708855642, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:26:35 INFO     Trial 89 finished with value: 0.9282142638895601 and parameters: {'clf__max_delta_step': 3.010439068677247, 'clf__max_depth': 11, 'clf__reg_lambda': 2.436558623855646, 'clf__gamma': 14.04457155284815, 'clf__min_child_weight': 4.050982333933745, 'clf__reg_alpha': 2.899904909454018, 'clf__learning_rate': 0.019556928325883544, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:35:43 INFO     Trial 90 finished with value: 0.7253499873302243 and parameters: {'clf__max_delta_step': 6.616534195887344, 'clf__max_depth': 11, 'clf__reg_lambda': 7.373139650939559, 'clf__gamma': 16.93139966583016, 'clf__min_child_weight': 3.996751422154885, 'clf__reg_alpha': 9.628310128669565, 'clf__learning_rate': 0.020058747983193972, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:46:27 INFO     Trial 91 finished with value: 0.9251846549320497 and parameters: {'clf__max_delta_step': 3.34434687658248, 'clf__max_depth': 11, 'clf__reg_lambda': 2.135074383502153, 'clf__gamma': 14.964409958458718, 'clf__min_child_weight': 2.4282315849932763, 'clf__reg_alpha': 2.7475717948070093, 'clf__learning_rate': 0.028762605244993834, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 07:57:01 INFO     Trial 92 finished with value: 0.925746873685215 and parameters: {'clf__max_delta_step': 4.542956906887813, 'clf__max_depth': 11, 'clf__reg_lambda': 2.2905718018133268, 'clf__gamma': 13.897890367787134, 'clf__min_child_weight': 2.6308577151375374, 'clf__reg_alpha': 2.9515294533293246, 'clf__learning_rate': 0.026869973069233808, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:08:34 INFO     Trial 93 finished with value: 0.6498197505893617 and parameters: {'clf__max_delta_step': 4.4252076115065035, 'clf__max_depth': 12, 'clf__reg_lambda': 2.5061312131255717, 'clf__gamma': 14.075339865229097, 'clf__min_child_weight': 2.8356849246439566, 'clf__reg_alpha': 2.9089422313589908, 'clf__learning_rate': 0.012065476580786884, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:17:54 INFO     Trial 94 finished with value: 0.9195135346813027 and parameters: {'clf__max_delta_step': 2.925080411366304, 'clf__max_depth': 11, 'clf__reg_lambda': 4.112487147849162, 'clf__gamma': 11.774350444893571, 'clf__min_child_weight': 5.834805231867668, 'clf__reg_alpha': 3.4440836919903646, 'clf__learning_rate': 0.027565061380773075, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:25:30 INFO     Trial 95 finished with value: 0.0 and parameters: {'clf__max_delta_step': 0.1705613306292797, 'clf__max_depth': 10, 'clf__reg_lambda': 5.619953473007015, 'clf__gamma': 9.462116109028713, 'clf__min_child_weight': 2.184616025665635, 'clf__reg_alpha': 4.6161736950839956, 'clf__learning_rate': 0.01742404124617233, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:35:49 INFO     Trial 96 finished with value: 0.0 and parameters: {'clf__max_delta_step': 7.046503038315294, 'clf__max_depth': 11, 'clf__reg_lambda': 2.3829107784928247, 'clf__gamma': 15.288301931972285, 'clf__min_child_weight': 3.486492236846215, 'clf__reg_alpha': 6.463964214580683, 'clf__learning_rate': 0.004659915987095631, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:42:48 INFO     Trial 97 finished with value: 0.9232547562464992 and parameters: {'clf__max_delta_step': 3.476636237001874, 'clf__max_depth': 10, 'clf__reg_lambda': 4.527455152159709, 'clf__gamma': 19.522903934279277, 'clf__min_child_weight': 7.19692750729281, 'clf__reg_alpha': 5.471962990103973, 'clf__learning_rate': 0.025560817289894344, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:50:55 INFO     Trial 98 finished with value: 0.9223046905001437 and parameters: {'clf__max_delta_step': 14.430299132179353, 'clf__max_depth': 9, 'clf__reg_lambda': 6.296333254638338, 'clf__gamma': 13.85074035637452, 'clf__min_child_weight': 4.319036640414502, 'clf__reg_alpha': 2.2643251578893158, 'clf__learning_rate': 0.04462107670163589, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 08:58:18 INFO     Trial 99 finished with value: 0.7473329450945583 and parameters: {'clf__max_delta_step': 8.449367338108589, 'clf__max_depth': 12, 'clf__reg_lambda': 3.536405534777283, 'clf__gamma': 18.43277564769638, 'clf__min_child_weight': 11.287241581946052, 'clf__reg_alpha': 0.844107371697679, 'clf__learning_rate': 0.014255683103317382, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:04:24 INFO     Trial 100 finished with value: 0.9249326638417668 and parameters: {'clf__max_delta_step': 11.288923580963298, 'clf__max_depth': 11, 'clf__reg_lambda': 0.09902869724396668, 'clf__gamma': 16.51362471935643, 'clf__min_child_weight': 3.1618458578101385, 'clf__reg_alpha': 6.762263734702041, 'clf__learning_rate': 0.07019089912621851, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:10:18 INFO     Trial 101 finished with value: 0.926654942909965 and parameters: {'clf__max_delta_step': 11.136591892020693, 'clf__max_depth': 11, 'clf__reg_lambda': 0.6372472961094335, 'clf__gamma': 16.73996812709621, 'clf__min_child_weight': 2.061877812783923, 'clf__reg_alpha': 3.552987601473194, 'clf__learning_rate': 0.08608141262181113, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:16:19 INFO     Trial 102 finished with value: 0.9249847694038337 and parameters: {'clf__max_delta_step': 48.159475111880326, 'clf__max_depth': 11, 'clf__reg_lambda': 2.2184879704612532, 'clf__gamma': 16.05039343083119, 'clf__min_child_weight': 1.789345699655092, 'clf__reg_alpha': 3.522278977312, 'clf__learning_rate': 0.08506185499211436, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:22:33 INFO     Trial 103 finished with value: 0.9244263002962033 and parameters: {'clf__max_delta_step': 56.37536757484407, 'clf__max_depth': 11, 'clf__reg_lambda': 1.976717204717825, 'clf__gamma': 15.079286867321555, 'clf__min_child_weight': 3.340771774096869, 'clf__reg_alpha': 3.5528917624987173, 'clf__learning_rate': 0.06799064375659238, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:28:24 INFO     Trial 104 finished with value: 0.9258995901713818 and parameters: {'clf__max_delta_step': 42.3362814005824, 'clf__max_depth': 12, 'clf__reg_lambda': 2.7432471982503954, 'clf__gamma': 16.168967841038963, 'clf__min_child_weight': 1.7994819002684057, 'clf__reg_alpha': 2.8122306408185525, 'clf__learning_rate': 0.08746286746171557, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:33:53 INFO     Trial 105 finished with value: 0.9218883069736942 and parameters: {'clf__max_delta_step': 47.921520104840006, 'clf__max_depth': 12, 'clf__reg_lambda': 0.14523327007988585, 'clf__gamma': 11.50170510256268, 'clf__min_child_weight': 1.6276916746299714, 'clf__reg_alpha': 2.8944265632452546, 'clf__learning_rate': 0.17389881193857723, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:39:45 INFO     Trial 106 finished with value: 0.9128070226057945 and parameters: {'clf__max_delta_step': 42.38999535996297, 'clf__max_depth': 12, 'clf__reg_lambda': 3.2159506112625293, 'clf__gamma': 10.006174962141591, 'clf__min_child_weight': 6.0406339747620095, 'clf__reg_alpha': 2.228819339412955, 'clf__learning_rate': 0.08662536124996288, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:47:15 INFO     Trial 107 finished with value: 0.9264000173008876 and parameters: {'clf__max_delta_step': 51.82831139958979, 'clf__max_depth': 12, 'clf__reg_lambda': 2.2410507484404176, 'clf__gamma': 13.6015562220601, 'clf__min_child_weight': 1.9537620827998325, 'clf__reg_alpha': 1.1032900276868634, 'clf__learning_rate': 0.06262287245323636, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 09:58:58 INFO     Trial 108 finished with value: 0.9213337478766803 and parameters: {'clf__max_delta_step': 54.11839253541611, 'clf__max_depth': 12, 'clf__reg_lambda': 2.591848075672468, 'clf__gamma': 12.24529351424067, 'clf__min_child_weight': 1.8880965146114674, 'clf__reg_alpha': 0.04644107794463492, 'clf__learning_rate': 0.023511671530984813, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 10:03:14 INFO     Trial 109 finished with value: 0.9160913626966821 and parameters: {'clf__max_delta_step': 43.05198337636135, 'clf__max_depth': 12, 'clf__reg_lambda': 1.6560266095612644, 'clf__gamma': 13.30842095219625, 'clf__min_child_weight': 3.232130160281366, 'clf__reg_alpha': 1.1679374342982962, 'clf__learning_rate': 0.21624214808111078, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 10:07:06 INFO     Trial 110 finished with value: 0.7374699380582151 and parameters: {'clf__max_delta_step': 2.202088563929798, 'clf__max_depth': 11, 'clf__reg_lambda': 4.8987671095614385, 'clf__gamma': 44.90542217610642, 'clf__min_child_weight': 1.1971873945040565, 'clf__reg_alpha': 3.924366142695913, 'clf__learning_rate': 0.13279556808222645, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 10:13:23 INFO     Trial 111 finished with value: 0.9238124210949417 and parameters: {'clf__max_delta_step': 49.80434307240019, 'clf__max_depth': 11, 'clf__reg_lambda': 0.544903032982907, 'clf__gamma': 15.580877236114269, 'clf__min_child_weight': 3.1883227412755066, 'clf__reg_alpha': 6.755498906415251, 'clf__learning_rate': 0.0663052392997428, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 10:18:27 INFO     Trial 112 finished with value: 0.9210535595413094 and parameters: {'clf__max_delta_step': 13.634515027682937, 'clf__max_depth': 12, 'clf__reg_lambda': 3.7535616053672305, 'clf__gamma': 14.895611202329965, 'clf__min_child_weight': 3.977799123800364, 'clf__reg_alpha': 1.9376473570104937, 'clf__learning_rate': 0.0951832115188915, 'clf__grow_policy': 'lossguide'}. Best is trial 73 with value: 0.9282550154321259.
2024-09-17 10:25:42 INFO     Trial 113 finished with value: 0.9303584819528871 and parameters: {'clf__max_delta_step': 52.73809079502135, 'clf__max_depth': 11, 'clf__reg_lambda': 1.686525769643432, 'clf__gamma': 18.85190724691152, 'clf__min_child_weight': 2.0232051579494, 'clf__reg_alpha': 2.467573236285055, 'clf__learning_rate': 0.04626304591568663, 'clf__grow_policy': 'lossguide'}. Best is trial 113 with value: 0.9303584819528871.
2024-09-17 10:29:33 INFO     Trial 114 finished with value: 0.6084606737850058 and parameters: {'clf__max_delta_step': 52.80914808921348, 'clf__max_depth': 11, 'clf__reg_lambda': 2.646604143859532, 'clf__gamma': 20.030344851865586, 'clf__min_child_weight': 45.6217669951076, 'clf__reg_alpha': 2.995846623176816, 'clf__learning_rate': 0.056887023070686764, 'clf__grow_policy': 'lossguide'}. Best is trial 113 with value: 0.9303584819528871.
2024-09-17 10:36:11 INFO     Trial 115 finished with value: 0.9312492563870023 and parameters: {'clf__max_delta_step': 58.068718917335815, 'clf__max_depth': 10, 'clf__reg_lambda': 1.6257670046765829, 'clf__gamma': 21.53224313940941, 'clf__min_child_weight': 2.2408191343206667, 'clf__reg_alpha': 1.035790084464102, 'clf__learning_rate': 0.04879939391881946, 'clf__grow_policy': 'lossguide'}. Best is trial 115 with value: 0.9312492563870023.
2024-09-17 10:41:47 INFO     Trial 116 finished with value: 0.9275870349165248 and parameters: {'clf__max_delta_step': 45.26903214604463, 'clf__max_depth': 10, 'clf__reg_lambda': 1.3943551361718964, 'clf__gamma': 21.481036426899866, 'clf__min_child_weight': 6.6349988712387535, 'clf__reg_alpha': 0.964889146007339, 'clf__learning_rate': 0.04642588545730914, 'clf__grow_policy': 'lossguide'}. Best is trial 115 with value: 0.9312492563870023.
2024-09-17 10:47:28 INFO     Trial 117 finished with value: 0.9280153466669234 and parameters: {'clf__max_delta_step': 45.25052567836234, 'clf__max_depth': 10, 'clf__reg_lambda': 4.066830683350407, 'clf__gamma': 21.439252055709286, 'clf__min_child_weight': 5.917025124527013, 'clf__reg_alpha': 1.025604023165372, 'clf__learning_rate': 0.045869317871966644, 'clf__grow_policy': 'lossguide'}. Best is trial 115 with value: 0.9312492563870023.
2024-09-17 10:52:59 INFO     Trial 118 finished with value: 0.9118551489286615 and parameters: {'clf__max_delta_step': 45.7974402581823, 'clf__max_depth': 10, 'clf__reg_lambda': 4.482973760793003, 'clf__gamma': 22.855595604991052, 'clf__min_child_weight': 6.613193374998883, 'clf__reg_alpha': 1.4681626051476788, 'clf__learning_rate': 0.043798322179691575, 'clf__grow_policy': 'lossguide'}. Best is trial 115 with value: 0.9312492563870023.
2024-09-17 10:58:15 INFO     Trial 119 finished with value: 0.9338393102874843 and parameters: {'clf__max_delta_step': 58.837125327775546, 'clf__max_depth': 10, 'clf__reg_lambda': 1.4488433679704436, 'clf__gamma': 27.75308658118742, 'clf__min_child_weight': 4.428780189956387, 'clf__reg_alpha': 0.9222098193111854, 'clf__learning_rate': 0.049862344797896835, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:03:04 INFO     Trial 120 finished with value: 0.9323517984202987 and parameters: {'clf__max_delta_step': 57.40419035610148, 'clf__max_depth': 10, 'clf__reg_lambda': 1.4618028826555811, 'clf__gamma': 28.973240263598388, 'clf__min_child_weight': 5.5837136306106725, 'clf__reg_alpha': 0.8238041652413824, 'clf__learning_rate': 0.05419500970245581, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:07:44 INFO     Trial 121 finished with value: 0.9045705656930054 and parameters: {'clf__max_delta_step': 57.90029254940696, 'clf__max_depth': 10, 'clf__reg_lambda': 1.4831521713450828, 'clf__gamma': 32.84356101899074, 'clf__min_child_weight': 5.679435131702039, 'clf__reg_alpha': 0.8047613836917864, 'clf__learning_rate': 0.0515922262391714, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:12:28 INFO     Trial 122 finished with value: 0.8872048171896842 and parameters: {'clf__max_delta_step': 59.15096490490182, 'clf__max_depth': 10, 'clf__reg_lambda': 3.7874728984437707, 'clf__gamma': 27.343146432135153, 'clf__min_child_weight': 9.424356224863306, 'clf__reg_alpha': 0.680075881725817, 'clf__learning_rate': 0.04623518243445509, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
